2024-12-31 12:39:24,939: Actions: [3, 1, 3, 2, 3, 1, 1, 2, 4, 1, 1, 4, 3, 1, 3, 4]
2024-12-31 12:39:24,940: IDs: [14, 42, 55, 66, 63, 34, 27, 55, 62, 20, 12, 65, 27, 24, 69, 93]
2024-12-31 12:39:24,940: Objs: [14, 19, 10, 31, 28, 7, 23, 42, 42, 23, 32, 5, 40, 39, 21, 5]
2024-12-31 12:39:24,940: Actions: [0, 2, 2, 1, 1, 4, 2, 1, 2, 2, 3, 4, 2, 3, 1, 2]
2024-12-31 12:39:24,940: IDs: [14, 43, 56, 54, 55, 33, 28, 45, 63, 21, 24, 64, 28, 34, 57, 94]
2024-12-31 12:39:24,940: Objs: [14, 1, 24, 42, 37, 7, 9, 34, 0, 12, 28, 18, 18, 42, 39, 32]
2024-12-31 12:39:24,940: Actions: [1, 4, 3, 4, 1, 3, 4, 1, 4, 2, 3, 2, 3, 1, 2, 4]
2024-12-31 12:39:24,940: IDs: [4, 42, 66, 53, 47, 43, 27, 35, 62, 22, 36, 65, 36, 24, 58, 93]
2024-12-31 12:39:24,940: Objs: [11, 19, 34, 32, 10, 13, 23, 22, 42, 43, 34, 5, 3, 39, 29, 5]
2024-12-31 12:39:24,940: Actions: [3, 1, 1, 4, 4, 4, 1, 1, 2, 3, 1, 2, 3, 4, 2, 4]
2024-12-31 12:39:25,718: Finished backprop iter 1 in 1.25 seconds.
2024-12-31 12:39:25,718: Loss: 233.71. <p_g> 0.03 <p_x> 0.00 <x_gen> 76.15 <x_g> 76.15 <x_p> 76.22 <g> 0.00                     <reg_g> 2.49 <reg_p> 2.65
2024-12-31 12:39:25,718: Accuracy: <p> 1.56% <g> 2.50% <gt> 2.50%
2024-12-31 12:39:25,720: Parameters: <max_hebb> 0.00 <eta> 0.00 <lambda> 0.01 <p2g_scale_offset> 0.88
2024-12-31 12:39:25,720: Weights:[0.001, 0.00011972889028926449, 1.0, 1.0, 1.0, 0.001, 0.0099999995, 0.01999]
2024-12-31 12:39:25,720:  
2024-12-31 12:39:26,055: IDs: [14, 34, 56, 52, 46, 42, 15, 25, 63, 32, 24, 66, 44, 23, 59, 92]
2024-12-31 12:39:26,055: Objs: [14, 1, 24, 25, 19, 5, 17, 20, 0, 41, 28, 17, 17, 19, 20, 30]
2024-12-31 12:39:26,055: Actions: [2, 3, 2, 2, 0, 4, 1, 0, 4, 2, 0, 1, 1, 4, 3, 2]
2024-12-31 12:39:26,056: IDs: [15, 42, 57, 53, 46, 41, 3, 25, 62, 33, 24, 56, 36, 22, 71, 93]
2024-12-31 12:39:26,056: Objs: [37, 19, 9, 32, 19, 41, 1, 20, 42, 28, 28, 10, 3, 30, 31, 5]
2024-12-31 12:39:26,056: Actions: [2, 3, 4, 2, 4, 2, 3, 4, 4, 2, 1, 1, 3, 1, 3, 1]
2024-12-31 12:39:26,056: IDs: [16, 50, 56, 54, 45, 42, 15, 24, 61, 34, 12, 46, 44, 12, 83, 83]
2024-12-31 12:39:26,056: Objs: [43, 14, 24, 42, 20, 5, 17, 32, 20, 13, 32, 25, 17, 12, 18, 6]
2024-12-31 12:39:26,056: Actions: [3, 4, 4, 1, 0, 0, 2, 4, 2, 2, 0, 0, 3, 4, 1, 1]
2024-12-31 12:39:26,056: IDs: [26, 49, 55, 42, 45, 42, 16, 23, 62, 35, 12, 46, 52, 11, 71, 73]
2024-12-31 12:39:26,056: Objs: [19, 6, 10, 42, 20, 5, 27, 40, 42, 20, 32, 25, 30, 11, 31, 19]
2024-12-31 12:39:26,056: Actions: [3, 4, 3, 4, 3, 1, 3, 3, 4, 4, 2, 1, 4, 4, 4, 1]
2024-12-31 12:39:26,057: IDs: [36, 48, 65, 41, 53, 32, 28, 33, 61, 34, 13, 36, 51, 10, 70, 63]
2024-12-31 12:39:26,057: Objs: [35, 38, 3, 25, 20, 44, 9, 7, 20, 13, 37, 26, 5, 42, 11, 29]
2024-12-31 12:39:26,057: Actions: [3, 3, 3, 3, 0, 1, 0, 3, 4, 2, 1, 0, 2, 3, 1, 4]
2024-12-31 12:39:26,057: IDs: [46, 56, 75, 53, 53, 22, 28, 43, 60, 35, 1, 36, 52, 20, 58, 62]
2024-12-31 12:39:26,057: Objs: [13, 43, 37, 32, 20, 44, 9, 43, 17, 20, 33, 26, 30, 13, 29, 13]
2024-12-31 12:39:26,057: Actions: [1, 1, 4, 2, 2, 4, 4, 4, 1, 3, 4, 3, 2, 3, 3, 1]
2024-12-31 12:39:26,057: IDs: [36, 48, 74, 54, 54, 21, 27, 42, 52, 45, 0, 46, 53, 30, 70, 52]
2024-12-31 12:39:26,057: Objs: [35, 38, 16, 42, 34, 31, 23, 22, 6, 23, 31, 25, 13, 35, 11, 26]
2024-12-31 12:39:26,057: Actions: [1, 3, 0, 4, 4, 3, 3, 4, 4, 2, 2, 4, 4, 3, 4, 4]
2024-12-31 12:39:26,058: IDs: [26, 56, 74, 53, 53, 31, 39, 41, 51, 46, 1, 45, 52, 40, 69, 51]
2024-12-31 12:39:26,058: Objs: [19, 43, 16, 32, 20, 7, 37, 28, 6, 40, 33, 22, 30, 17, 21, 39]
2024-12-31 12:39:26,058: Actions: [4, 1, 1, 2, 3, 3, 2, 1, 2, 1, 4, 2, 2, 3, 3, 3]
2024-12-31 12:39:26,058: IDs: [25, 48, 64, 54, 61, 41, 40, 31, 52, 36, 0, 46, 53, 50, 81, 61]
2024-12-31 12:39:26,058: Objs: [27, 38, 38, 42, 21, 41, 0, 43, 6, 23, 31, 25, 13, 40, 0, 11]
2024-12-31 12:39:26,058: Actions: [0, 2, 4, 0, 4, 4, 3, 3, 3, 1, 0, 1, 0, 3, 1, 4]
2024-12-31 12:39:26,058: IDs: [25, 49, 63, 54, 60, 40, 52, 41, 60, 26, 0, 36, 53, 60, 69, 60]
2024-12-31 12:39:26,058: Objs: [27, 6, 25, 42, 21, 21, 6, 28, 17, 31, 31, 26, 13, 7, 21, 29]
2024-12-31 12:39:26,058: Actions: [4, 3, 2, 4, 4, 0, 2, 2, 0, 4, 3, 4, 2, 1, 4, 1]
2024-12-31 12:39:26,058: IDs: [24, 57, 64, 53, 59, 40, 53, 42, 60, 25, 12, 35, 54, 50, 68, 50]
2024-12-31 12:39:26,058: Objs: [18, 7, 38, 32, 36, 21, 35, 22, 17, 7, 32, 31, 20, 40, 39, 9]
2024-12-31 12:39:26,058: Actions: [2, 1, 2, 3, 2, 3, 3, 2, 4, 1, 3, 4, 1, 1, 2, 2]
2024-12-31 12:39:26,059: IDs: [25, 49, 65, 65, 60, 50, 65, 43, 59, 15, 24, 34, 46, 40, 69, 51]
2024-12-31 12:39:26,059: Objs: [27, 6, 3, 33, 21, 39, 7, 43, 22, 27, 28, 5, 38, 17, 21, 39]
2024-12-31 12:39:26,059: Actions: [0, 4, 0, 3, 1, 3, 3, 1, 2, 0, 3, 1, 1, 1, 1, 0]
2024-12-31 12:39:26,059: IDs: [25, 48, 65, 77, 52, 60, 77, 33, 60, 15, 36, 24, 38, 30, 57, 51]
2024-12-31 12:39:26,059: Objs: [27, 38, 3, 10, 10, 37, 4, 7, 17, 27, 34, 35, 22, 35, 39, 39]
2024-12-31 12:39:26,059: Actions: [4, 1, 1, 0, 2, 0, 4, 1, 2, 4, 3, 2, 3, 1, 0, 4]
2024-12-31 12:39:26,059: IDs: [24, 40, 55, 77, 53, 60, 76, 23, 61, 14, 48, 25, 46, 20, 57, 50]
2024-12-31 12:39:26,059: Objs: [18, 9, 10, 10, 20, 37, 30, 40, 20, 41, 21, 30, 38, 13, 39, 9]
2024-12-31 12:39:26,059: Actions: [2, 2, 0, 4, 1, 2, 3, 4, 2, 3, 2, 2, 2, 3, 2, 3]
2024-12-31 12:39:26,060: IDs: [25, 41, 55, 76, 45, 61, 88, 22, 62, 24, 49, 26, 47, 30, 58, 60]
2024-12-31 12:39:26,060: Objs: [27, 14, 10, 25, 20, 17, 43, 22, 42, 0, 14, 28, 2, 35, 29, 29]
2024-12-31 12:39:26,060: Actions: [2, 2, 4, 2, 4, 1, 1, 3, 2, 1, 0, 1, 1, 1, 4, 1]
2024-12-31 12:39:26,060: IDs: [26, 42, 54, 77, 44, 51, 76, 32, 63, 14, 49, 16, 39, 20, 57, 50]
2024-12-31 12:39:26,060: Objs: [19, 19, 36, 10, 23, 9, 30, 21, 0, 41, 14, 4, 37, 13, 39, 9]
2024-12-31 12:39:26,060: Actions: [1, 0, 2, 1, 4, 3, 2, 2, 1, 2, 1, 3, 1, 2, 4, 3]
2024-12-31 12:39:26,060: IDs: [16, 42, 55, 65, 43, 61, 77, 33, 55, 15, 37, 26, 31, 21, 56, 60]
2024-12-31 12:39:26,060: Objs: [43, 19, 10, 33, 17, 17, 4, 7, 28, 27, 20, 28, 28, 6, 38, 29]
2024-12-31 12:39:26,060: Actions: [2, 2, 3, 4, 3, 3, 4, 1, 3, 2, 4, 3, 1, 4, 1, 3]
2024-12-31 12:39:26,061: IDs: [17, 43, 65, 64, 51, 71, 76, 23, 63, 16, 36, 36, 23, 20, 44, 70]
2024-12-31 12:39:26,061: Objs: [25, 1, 3, 14, 1, 12, 30, 40, 0, 42, 34, 26, 28, 13, 10, 40]
2024-12-31 12:39:26,061: Actions: [2, 3, 2, 3, 3, 4, 2, 4, 1, 2, 2, 1, 1, 1, 4, 1]
2024-12-31 12:39:26,061: IDs: [18, 51, 66, 76, 59, 70, 77, 22, 55, 17, 37, 26, 15, 10, 43, 60]
2024-12-31 12:39:26,061: Objs: [18, 9, 34, 25, 36, 15, 4, 22, 28, 25, 20, 28, 44, 42, 25, 29]
2024-12-31 12:39:26,061: Actions: [4, 1, 4, 4, 1, 1, 4, 3, 4, 3, 3, 1, 1, 2, 1, 2]
2024-12-31 12:39:26,061: IDs: [17, 43, 65, 75, 51, 60, 76, 32, 54, 27, 49, 16, 7, 11, 31, 61]
2024-12-31 12:39:26,061: Objs: [25, 1, 3, 31, 1, 37, 30, 21, 34, 40, 14, 4, 29, 11, 34, 11]
2024-12-31 12:39:26,061: Actions: [1, 2, 4, 3, 4, 2, 3, 1, 2, 3, 4, 3, 0, 3, 1, 0]
2024-12-31 12:39:26,735: Finished backprop iter 2 in 0.96 seconds.
2024-12-31 12:39:26,735: Loss: 230.58. <p_g> 0.01 <p_x> 0.00 <x_gen> 76.14 <x_g> 76.14 <x_p> 76.19 <g> 0.00                     <reg_g> 1.14 <reg_p> 0.96
2024-12-31 12:39:26,735: Accuracy: <p> 2.19% <g> 3.12% <gt> 3.12%
2024-12-31 12:39:26,737: Parameters: <max_hebb> 0.00 <eta> 0.00 <lambda> 0.01 <p2g_scale_offset> 0.88
2024-12-31 12:39:26,737: Weights:[0.0015, 0.00018038529370162636, 1.0, 1.0, 1.0, 0.0015, 0.00999999925, 0.019985]
2024-12-31 12:39:26,737:  
2024-12-31 12:39:27,068: IDs: [7, 44, 64, 87, 50, 61, 88, 22, 55, 37, 48, 26, 7, 21, 19, 61]
